,금융회사,상품명,세전이자율,세후이자율,세후이자(예시),최고우대금리,이자계산방식,기간,비교 공시일,담당부서 및 연락처,우대조건,가입대상.1,가입방법,만기후 이자율,기타유의사항,등급,cluster_km,우대사항정리,급여이체,마케팅동의,자동이체,카드실적,최초거래,주택청약,비대면,영업점,해당은행,이체횟수,만기,변동금리,이벤트,기타,나이,환경,신혼,반려인,직장인,여행
414,우리금융저축은행,비대면정기예금,2.70%,2.28%,"468,858",2.70%,복리,24개월,2022-06-17,"고객문의: 1599-0776, (공시) 영업기획부",-,제한없음,온라인,"*만기 후 1개월 이내: 가입 시 약정이율과 만기 시 판매이율 중 낮은금리 적용 
*1개월 초과 시 : 연0.3% 
*2019.07.01. 이후 가입분 부터적용.이전가입분은 연0.3%","*중도해지 시 예치기간에 따라 차등 적용 
■1개월미만 : 연0.3% (보통예금이율)
■1개월이상 3개월미만 : 약정이율 x 50%
■3개월이상 6개월미만 : 55%
■6개월이상 12개월미만 : 60%
■12개월이상 : 70%
단, 2019.07.01. 이후 가입분 부터적용. 이전가입분은 3개월미만 연0.5%,6개월미만 연1.0%, 6개월이상 연1.5%",3,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
415,우리금융저축은행,비대면정기예금,2.70%,2.28%,"456,840",2.70%,단리,24개월,2022-06-17,"고객문의: 1599-0776, (공시) 영업기획부",-,제한없음,온라인,"*만기 후 1개월 이내: 가입 시 약정이율과 만기 시 판매이율 중 낮은금리 적용 
*1개월 초과 시 : 연0.3% 
*2019.07.01. 이후 가입분 부터적용.이전가입분은 연0.3%","*중도해지 시 예치기간에 따라 차등 적용 
■1개월미만 : 연0.3% (보통예금이율)
■1개월이상 3개월미만 : 약정이율 x 50%
■3개월이상 6개월미만 : 55%
■6개월이상 12개월미만 : 60%
■12개월이상 : 70%
단, 2019.07.01. 이후 가입분 부터적용. 이전가입분은 3개월미만 연0.5%,6개월미만 연1.0%, 6개월이상 연1.5%",3,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
416,하나은행,하나의정기예금,2.70%,2.28%,"456,840",3.25%,단리,24개월,2023-11-01,가계수신(예금) 02-1599-1111(리테일사업부) 가계여신(대출) 02-2002-1249(리테일사업부),해당사항없음,실명의 개인 또는 개인사업자,온라인,"1개월이내 : 지급당시 해당기간 일반정기예금 월이자지급식 기본금리 1/2
1개월초과 : 지급당시 해당기간 일반정기예금 월이자지급식 기본금리 1/4","1. 가입금액: 1백만원이상
2. 1인 최대가입한도 : 제한 없음",1,7,우대사항없음,,,,,,,,,,,,,,,,,,,,
417,한국산업은행,정기예금,2.70%,2.28%,"456,840",2.70%,단리,24개월,2023-10-24,"(예금)수신기획부, 02-787-7410 (개인대출)지역성장지원실, 051-640-3372 (기업대출)영업기획부, 02-787-6929",해당없음,제한없음,모두가능,지급일 현재 고시된 이 예금의 만기후 이율,해당없음,2,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
418,엔에이치저축은행,비대면 정기예금,2.60%,2.20%,"451,058",2.60%,복리,24개월,2023-11-07,"고객문의 1588-5191, (공시)기획총무부",없음,제한없음,온라인,"-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율",없음,2,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
419,엔에이치저축은행,비대면 정기예금,2.60%,2.20%,"439,920",2.60%,단리,24개월,2023-11-07,"고객문의 1588-5191, (공시)기획총무부",없음,제한없음,온라인,"-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율",없음,2,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
420,세람상호저축은행,자동연장 정기예금,2.50%,2.12%,"433,291",2.50%,복리,24개월,2023-11-07,"기획팀, 031-822-1623",없음,제한없음,영업점,"1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 0.10% (보통예금 이율)",없음,2,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
421,세람상호저축은행,자동연장 정기예금,2.50%,2.12%,"423,000",2.50%,단리,24개월,2023-11-07,"기획팀, 031-822-1623",없음,제한없음,영업점,"1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 0.10% (보통예금 이율)",없음,2,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
422,엔에이치저축은행,정기예금,2.50%,2.12%,"423,000",2.50%,단리,24개월,2023-11-07,"고객문의 1588-5191, (공시)기획총무부",없음,제한없음,영업점,"-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율",없음,2,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
423,엔에이치저축은행,정기예금,2.50%,2.12%,"433,291",2.50%,복리,24개월,2023-11-07,"고객문의 1588-5191, (공시)기획총무부",없음,제한없음,영업점,"-1개월 이내: 지급 전일까지 해당 계좌의 약정금리와 기간별 적용금리 중 낮은 금리
-1개월 초과: 지급일 당시 보통예금 이율",없음,2,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
424,조은저축은행,정기예금(여수지점),2.50%,2.12%,"423,000",2.50%,단리,24개월,2023-11-02,"(재무팀,0222600758)",없음,제한없음,영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,4,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
425,조은저축은행,정기예금(여수지점),2.50%,2.12%,"433,291",2.50%,복리,24개월,2023-11-02,"(재무팀,0222600758)",없음,제한없음,영업점,"- 1개월이내 해지: 만기시 동일상품 동일계약기간의 신규약정금리
'- 1개월초과 이후 해지: 보통예금 이율",없음,4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
426,케이비저축은행,KB e-plus 정기예금,2.50%,2.12%,"433,291",2.50%,복리,24개월,2023-11-07,"영업추진부, 0221468265",없음,제한없음,온라인,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 3~36개월 가입가능
- 가입금액 : 100만원이상",4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
427,케이비저축은행,KB e-plus 정기예금,2.50%,2.12%,"423,000",2.50%,단리,24개월,2023-11-07,"영업추진부, 0221468265",없음,제한없음,온라인,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 3~36개월 가입가능
- 가입금액 : 100만원이상",4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
428,오케이저축은행,OK e-정기예금,2.50%,2.12%,"433,291",2.50%,복리,24개월,2023-10-31,경영기획부 02-3704-9856 수신 금리문의 : 1899-7979,없음,제한없음,온라인,"만기 후 1개월 이하: 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율
만기 후 1개월 초과: 연0.1%",-,3,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
429,오케이저축은행,OK e-정기예금,2.50%,2.12%,"423,000",2.50%,단리,24개월,2023-10-31,경영기획부 02-3704-9856 수신 금리문의 : 1899-7979,없음,제한없음,온라인,"만기 후 1개월 이하: 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율
만기 후 1개월 초과: 연0.1%",-,3,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
430,오케이저축은행,OK정기예금,2.50%,2.12%,"423,000",2.50%,단리,24개월,2023-10-31,경영기획부 02-3704-9856 수신 금리문의 : 1899-7979,없음,제한없음,영업점,"만기 후 1개월 이하 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율, 만기 후 1개월 초과 시 부터 0.1%",-,3,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
431,오케이저축은행,OK정기예금,2.50%,2.12%,"433,291",2.50%,복리,24개월,2023-10-31,경영기획부 02-3704-9856 수신 금리문의 : 1899-7979,없음,제한없음,영업점,"만기 후 1개월 이하 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율, 만기 후 1개월 초과 시 부터 0.1%",-,3,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
432,세람상호저축은행,정기예금,2.40%,2.03%,"415,558",2.40%,복리,24개월,2023-11-07,"기획팀, 031-822-1623",없음,제한없음,영업점,"1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 보통예금 금리",없음,2,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
433,세람상호저축은행,정기예금,2.40%,2.03%,"406,080",2.40%,단리,24개월,2023-11-07,"기획팀, 031-822-1623",없음,제한없음,영업점,"1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 보통예금 금리",없음,2,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
434,세람상호저축은행,정기예금(비대면),2.40%,2.03%,"406,080",2.40%,단리,24개월,2023-11-07,"기획팀, 031-822-1623",없음,제한없음,온라인,"1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 보통예금 금리",없음,2,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
435,세람상호저축은행,정기예금(비대면),2.40%,2.03%,"415,558",2.40%,복리,24개월,2023-11-07,"기획팀, 031-822-1623",없음,제한없음,온라인,"1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 보통예금 금리",없음,2,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
436,세람상호저축은행,e-정기예금,2.40%,2.03%,"406,080",2.40%,단리,24개월,2023-11-07,"기획팀, 031-822-1623",없음,제한없음,온라인,"1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 보통예금 금리",없음,2,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
437,세람상호저축은행,e-정기예금,2.40%,2.03%,"415,558",2.40%,복리,24개월,2023-11-07,"기획팀, 031-822-1623",없음,제한없음,온라인,"1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 보통예금 금리",없음,2,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
438,제이티저축은행,정기예금,2.40%,2.03%,"406,080",2.50%,단리,24개월,2023-10-24,경영관리팀 0317880634,-자동만기연장 가입 등 0.1% 금리우대 (12개월이상),제한없음,영업점,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",현금IC카드 발급 불가 상품,5,1,* 해당은행 : 0.1% [ 1년이상 자동만기연장 가입시 ],,,,,,,,,0.1%,,,,,,,,,,,
439,제이티저축은행,정기예금,2.40%,2.03%,"415,558",2.50%,복리,24개월,2023-10-24,경영관리팀 0317880634,-자동만기연장 가입 등 0.1% 금리우대 (12개월이상),제한없음,영업점,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",현금IC카드 발급 불가 상품,5,1,* 해당은행 : 0.1% [ 1년이상 자동만기연장 가입시 ],,,,,,,,,0.1%,,,,,,,,,,,
440,제이티저축은행,e-정기예금,2.40%,2.03%,"406,080",2.40%,단리,24개월,2023-10-24,경영관리팀 0317880634,없음,제한없음,온라인,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",현금IC카드 발급 불가 상품,5,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
441,제이티저축은행,e-정기예금,2.40%,2.03%,"415,558",2.40%,복리,24개월,2023-10-24,경영관리팀 0317880634,없음,제한없음,온라인,"-1개월 이내 : 예치시점 약정금리
-1개월 초과 : 0.1%",현금IC카드 발급 불가 상품,5,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
442,케이비저축은행,정기예금,2.40%,2.03%,"406,080",2.50%,단리,24개월,2023-11-07,"영업추진부, 0221468265","- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",제한없음,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 3~36개월 가입가능
- 가입금액 : 100만원이상",4,1,"* 비대면 : 0.1% [ 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시(단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제)]",,,,,,,0.1%,,,,,,,,,,,,,
443,케이비저축은행,정기예금,2.40%,2.03%,"415,558",2.50%,복리,24개월,2023-11-07,"영업추진부, 0221468265","- 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시 우대금리 연 0.1%p적용. 단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제",제한없음,영업점,"- 1개월이내 : 신규가입일 당시 약정이율과 만기일 현재 고시이율 중 낮은 이율
- 1개월초과 : 보통예금이율","- 3~36개월 가입가능
- 가입금액 : 100만원이상",4,1,"* 비대면 : 0.1% [ 인터넷뱅킹 신규가입하여 출금계좌를 등록한 후 당일 창구 신규시(단, 신규가입일 포함 14일 이내 타기관 공인인증서 미등록시 우대금리 적용해제)]",,,,,,,0.1%,,,,,,,,,,,,,
444,상상인플러스저축은행,크크크 파킹통장 369정기예금,2.31%,1.95%,"399,628",2.31%,복리,24개월,2022-02-11,예적금 문의 16002100,없음,제한없음,온라인,"- 만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
- 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","- 24개월 복리식 상품, 개설시 계약기간 입력란에 24개월을 입력
[중도해지이율]
- 1개월 미만 : 연 1.00%
- 3개월 미만 : 연 2.01%
- 3개월 이상 : 연 2.11%
- 6개월 이상 : 연 2.21%
- 9개월 이상 : 연 2.31%",4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
445,상상인저축은행,뱅뱅뱅 파킹통장 369 정기예금,2.21%,1.87%,"381,960",2.21%,복리,24개월,2022-02-14,"예금/대출 문의 : 1577-1771, 공시부서 : 경영기획팀",없음,제한없음,온라인,"[2019년 7월 1일 이전 신규] 연 0.1% (세전) [2019년 7월 1일 신규분부터]
- 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.1% (세전)","- 24개월 복리식 상품, 개설시 계약기간 입력란에 24개월을 입력
[중도해지이율]
- 1개월 미만 : 연1.00%
- 1개월 이상 : 연1.61%
- 3개월 이상 : 연2.01%
- 6개월 이상 : 연2.11%
- 9개월 이상 : 연2.21%",4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
446,상상인저축은행,비대면 파킹통장 369 정기예금,2.21%,1.87%,"381,960",2.21%,복리,24개월,2023-05-08,"예금/대출 문의 : 1577-1771, 공시부서 : 경영기획팀",없음,제한없음,온라인,"[2019년 7월 1일 이전 신규]
연 0.1% (세전)

[2019년 7월 1일 신규분부터]
- 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.1% (세전)",없음,4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
447,상상인저축은행,파킹통장 369 정기예금E,2.21%,1.87%,"381,960",2.21%,복리,24개월,2023-05-08,"예금/대출 문의 : 1577-1771, 공시부서 : 경영기획팀",없음,제한없음,온라인,"[2019년 7월 1일 이전 신규]
연 0.1% (세전)

[2019년 7월 1일 신규분부터]
- 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.1% (세전)",없음,4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
448,상상인플러스저축은행,중도해지 괜찮아 369정기예금(비대면),2.21%,1.87%,"381,960",2.21%,복리,24개월,2022-02-14,예적금 문의 16002100,없음,제한없음,온라인,"- 만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
- 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","- 24개월 복리식 상품, 개설시 계약기간 입력란에 24개월을 입력
[중도해지이율]
- 1개월 미만 : 연 1.00%
- 3개월 미만 : 연 1.61%
- 3개월 이상 : 연 2.01%
- 6개월 이상 : 연 2.11%
- 9개월 이상 : 연 2.21%",4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
449,상상인플러스저축은행,중도해지 괜찮아 369정기예금(인터넷),2.21%,1.87%,"381,960",2.21%,복리,24개월,2022-02-14,예적금 문의 16002100,없음,제한없음,온라인,"- 만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
- 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",* 기타 참고사항 본 상품은 24개월 복리식 상품입니다. 상품 개설시 계약기간 입력란에 24개월을 입력하여 주시기 바랍니다. ※ 중도해지 시에도 예치기간 별로 약정 금리 적용 1개월 미만: 연 1.00% 3개월 미만 : 연 1.61% 3개월 이상 : 연 2.01% 6개월 이상 : 연 2.11% 9개월 이상 : 연 2.21%,4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
450,상상인저축은행,파킹통장 369 정기예금,2.11%,1.79%,"364,325",2.11%,복리,24개월,2022-02-14,"예금/대출 문의 : 1577-1771, 공시부서 : 경영기획팀",없음,제한없음,모두가능,"[2019년 7월 1일 이전 신규] 연 0.1% (세전) [2019년 7월 1일 신규분부터]
- 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규약정이율 중 낮은 이율
- 1개월 초과 : 연 0.1% (세전)","- 24개월 복리식 상품, 개설시 계약기간 입력란에 24개월을 입력
[중도해지이율]
- 1개월 미만 : 연1.00%
- 1개월 이상 : 연1.51%
- 3개월 이상 : 연1.91%
- 6개월 이상 : 연2.01%
- 9개월 이상 : 연2.11%",4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
