financial_company,product_name,saving_method,interest_rate_before_tax,interest_rate_after_tax,example_interest_after_tax,highest_preferential_rate,actual_interest_rate,interest_calculation_method,period,comparison_announcement_date,contact_department_and_number,preferential_conditions,eligible_customers,subscription_method,post_maturity_interest_rate,additional_notes,rating,cluster_number,preferential_conditions_summary,salary_transfer,marketing_consent,automatic_transfer,card_performance,first_transaction,housing_subscription,non_face_to_face,branch,specific_bank,transfer_count,maturity,variable_interest_rate,event,others,age,environment,newlywed,pet_owner,office_worker,travel
조흥저축은행,정기적금,정액적립식,2.50%,2.12%,119833,2.50%,,복리,36개월,2022-01-17,수신팀 0556454411,-,제한없음,온라인,"- 만기후 1개월이내 약정금리와 현행고시금리중 낮은 이율
- 1개월초과시 보통예금 이자율 적용",제한없음,5,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
조흥저축은행,정기적금,정액적립식,2.50%,2.12%,117383,2.50%,,단리,36개월,2022-01-17,수신팀 0556454411,-,제한없음,온라인,"- 만기후 1개월이내 약정금리와 현행고시금리중 낮은 이율
- 1개월초과시 보통예금 이자율 적용",제한없음,5,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
오케이저축은행,OK정기적금,정액적립식,2.50%,2.12%,117383,2.50%,,단리,36개월,2022-11-10,경영기획부 02-3704-9856 수신 금리문의 : 1899-7979,없음,제한없음,영업점,"-만기 후 1개월 이하: 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율 
-만기 후 1개월 초과: 연0.1%","1. 가입금액: 1만원 이상
2. 영업점전용상품",3,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
수협은행,Sh해양플라스틱Zero!적금 (자유적립식),자유적립식,2.35%,1.99%,-,2.85%,,단리,36개월,2023-10-20,개인금융부(수신) 1588-1515 개인금융부(여신) 1588-1515,* 최대우대금리:0.5% 1. 해양플라스틱감축서약 : 0.1% (신규시) 2. 봉사활동 또는 상품홍보 : 0.2% (만기시) 3. 입출금통장 최초신규 : 0.2% (만기시) 4. 자동이체 출금실적 : 0.2% (만기시) - 수협신용카드 / 당행 펀드 / 수협체크카드 ※단위:연%p,실명의 개인,모두가능,"* 만기후 1년 이내
 - 만기당시 상호부금 
계약기간별 기본금리 1/2
* 만기후 1년 초과
 - 만기당시 보통예금 기본금리","- 1인 1계좌 
- 월 가입한도 : 20만원",2,,"* 환경 : 0.1% [해양플라스틱감축서약] 
* 기타 : 0.2% [봉사활동 또는 상품홍보 ]
* 최초거래: 0.2% [입출금통장 최초신규 가입] 
* 자동이체 : 0.2% [수협신용카드 / 당행 펀드 / 수협체크카드]",NA,NA,0.2%,NA,0.2%,NA,NA,NA,NA,NA,NA,NA,NA,0.2%,NA,0.1%,NA,NA,NA,NA
상상인저축은행,뱅뱅뱅 정기적금,정액적립식,2.30%,1.95%,110063,2.30%,,복리,36개월,2021-08-13,예금/대출 문의 : 1577-1771 공시부서 : 경영기획팀,없음,제한없음,온라인,연0.1%,없음,4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인저축은행,뱅뱅뱅 정기적금,정액적립식,2.30%,1.95%,107992,2.30%,,단리,36개월,2021-08-13,예금/대출 문의 : 1577-1771 공시부서 : 경영기획팀,없음,제한없음,온라인,연0.1%,없음,4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인저축은행,비대면 정기적금,정액적립식,2.30%,1.95%,110063,2.30%,,복리,36개월,2021-08-13,예금/대출 문의 : 1577-1771 공시부서 : 경영기획팀,없음,제한없음,온라인,연0.1%,없음,4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인저축은행,비대면 정기적금,정액적립식,2.30%,1.95%,107992,2.30%,,단리,36개월,2021-08-13,예금/대출 문의 : 1577-1771 공시부서 : 경영기획팀,없음,제한없음,온라인,연0.1%,없음,4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인저축은행,정기적금,정액적립식,2.30%,1.95%,107992,2.30%,,단리,36개월,2021-08-13,예금/대출 문의 : 1577-1771 공시부서 : 경영기획팀,없음,제한없음,모두가능,연0.1%,없음,4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인저축은행,정기적금,정액적립식,2.30%,1.95%,110063,2.30%,,복리,36개월,2021-08-13,예금/대출 문의 : 1577-1771 공시부서 : 경영기획팀,없음,제한없음,모두가능,연0.1%,없음,4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인플러스저축은행,비대면 정기적금,정액적립식,2.30%,1.95%,107992,2.30%,,단리,36개월,2023-08-30,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%
12개월 이상 ~ 24개월 미만 : 약정이율의 55%",4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인플러스저축은행,비대면 정기적금,정액적립식,2.30%,1.95%,110063,2.30%,,복리,36개월,2023-08-30,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%
12개월 이상 ~ 24개월 미만 : 약정이율의 55%",4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인플러스저축은행,정기적금,정액적립식,2.30%,1.95%,107992,2.30%,,단리,36개월,2021-08-13,예적금 문의 16002100,없음,제한 없음,영업점,"- 만기 후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
- 만기 후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","- 중도해지 이율 1개월 미만 : 연0.1%
- 1개월 이상~ 12개월 미만 : 약정이율의 50%
- 12개월 이상 ~ 24개월 미만 : 약정이율의 55%",4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인플러스저축은행,크크크 정기적금,정액적립식,2.30%,1.95%,110063,2.30%,,복리,36개월,2023-08-30,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%
12개월 이상 ~ 24개월 미만 : 약정이율의 55%",4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인플러스저축은행,크크크 정기적금,정액적립식,2.30%,1.95%,107992,2.30%,,단리,36개월,2023-08-30,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%
12개월 이상 ~ 24개월 미만 : 약정이율의 55%",4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인플러스저축은행,e-정기적금,정액적립식,2.30%,1.95%,110063,2.30%,,복리,36개월,2023-08-30,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%
12개월 이상 ~ 24개월 미만 : 약정이율의 55%",4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인플러스저축은행,e-정기적금,정액적립식,2.30%,1.95%,107992,2.30%,,단리,36개월,2023-08-30,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%
12개월 이상 ~ 24개월 미만 : 약정이율의 55%",4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
애큐온저축은행,정기적금,정액적립식,2.30%,1.95%,110063,2.40%,,복리,36개월,2023-05-23,ESG경영팀 0234852434,인터넷뱅킹 가입: 연 0.05% 폰뱅킹 가입: 연 0.05% 모바일뱅킹 가입: 연0.10%,제한없음,모두가능,"만기후 1개월 이내 해지 시 : 약정금리(2019.07.01 신규부터 적용)
만기후 1개월 초과 이후 해지 시 : 보통예금이율(2019.07.01 신규부터 적용)",불입금액 : 1만원 이상,4,,* 비대면 : 0.05% [모바일시 0.05% 가산],NA,NA,NA,NA,NA,NA,0.05%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
애큐온저축은행,정기적금,정액적립식,2.30%,1.95%,107992,2.40%,,단리,36개월,2023-05-23,ESG경영팀 0234852434,인터넷뱅킹 가입: 연 0.05% 폰뱅킹 가입: 연 0.05% 모바일뱅킹 가입: 연0.10%,제한없음,모두가능,"만기후 1개월 이내 해지 시 : 약정금리(2019.07.01 신규부터 적용)
만기후 1개월 초과 이후 해지 시 : 보통예금이율(2019.07.01 신규부터 적용)",불입금액 : 1만원 이상,4,,* 비대면 : 0.05% [모바일시 0.05% 가산],NA,NA,NA,NA,NA,NA,0.05%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
제이티저축은행,정기적금,정액적립식,2.30%,1.95%,107992,2.30%,,단리,36개월,2021-08-13,경영관리팀 0317880634,없음,제한없음,모두가능,"- 1개월 이내 : 예치시점 약정금리
- 1개월 초과 : 0.1%",현금IC카드 발급 불가 상품,5,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
우리금융저축은행,e-정기적금,자유적립식,2.10%,1.78%,-,2.10%,,단리,36개월,2022-06-17,고객문의: 1599-0776 (공시) 영업기획부,인터넷/스마트폰뱅킹 가입 시 0.1% 우대,제한없음,온라인,"*만기 후 1개월 이내: 가입 시 약정이율과 만기 시 판매이율 중 낮은금리 적용 
*1개월 초과 시 : 연0.3% 
*2019.07.01. 이후 가입분 부터적용.이전가입분은 연0.3%","*중도해지 시 예치기간에 따라 차등 적용 
■1개월미만: 연0.3% (보통예금이율) 
■1개월이상 3개월미만: 약정이율 x 50% 
■3개월이상 6개월미만: 55% 
■6개월이상 12개월미만: 60% 
■12개월이상: 70% 
단 2019.07.01. 이후 가입분 부터적용. 이전가입분은 3개월미만 연0.5%6개월미만 연1.0% 6개월이상 연1.5%",3,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
대한저축은행,정기적금,자유적립식,2.00%,1.69%,-,2.00%,,단리,36개월,2023-09-21,영업1본부 062-520-5935,없음,제한없음,모두가능,"- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",해당없음,3,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
대한저축은행,정기적금-인터넷,자유적립식,2.00%,1.69%,-,2.00%,,단리,36개월,2023-09-21,영업1본부 062-520-5935,없음,제한없음,온라인,"- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",해당없음,3,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
우리금융저축은행,정기적금,자유적립식,2.00%,1.69%,-,2.10%,,단리,36개월,2022-06-17,고객문의: 1599-0776 (공시) 영업기획부,인터넷/스마트폰뱅킹 가입 시 0.1% 우대,제한없음,영업점,"*만기 후 1개월 이내: 가입 시 약정이율과 만기 시 판매이율 중 낮은금리 적용 
*1개월 초과 시 : 연0.3% 
*2019.07.01. 이후 가입분 부터적용.이전가입분은 연0.3%","*중도해지 시 예치기간에 따라 차등 적용 
■1개월미만: 연0.3% (보통예금이율) 
■1개월이상 3개월미만: 약정이율 x 50% 
■3개월이상 6개월미만: 55% 
■6개월이상 12개월미만: 60% 
■12개월이상: 70% 
단 2019.07.01. 이후 가입분 부터적용. 이전가입분은 3개월미만 연0.5%6개월미만 연1.0% 6개월이상 연1.5%",3,,* 비대면 : 0.1%,NA,NA,NA,NA,NA,NA,0.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
수협은행,Sh월복리자유적금,자유적립식,1.90%,1.61%,-,2.60%,,복리,36개월,2023-10-20,개인금융부(수신) 1588-1515 개인금융부(여신) 1588-1515,*최대우대금리:0.7% -첫거래고객:0.3% -카드거래:최대0.3% -복수거래:0.1% -요구불거래:최대0.2% -인터넷뱅킹고객:0.1% -자동이체실적:0.1% ※단위:연%p,실명의 개인 및 개인사업자,모두가능,"* 만기후 1년 이내
 - 만기당시 상호부금
계약기간별 기본금리 1/2
* 만기후 1년 초과
 - 만기당시 보통예금 기본금리","- 1인 1계좌
- 월 가입한도 : 100만원",2,,"* 최초거래 : 0.3% 
* 카드실적 : 0.3% 
* 비대면 : 0.1% [인터넷뱅킹]
* 기타 : 0.1% [복수거래시 요구불거래시 0.1% 가산가능]
* 자동이체 : 0.1%",NA,NA,0.1%,0.3%,0.3%,NA,0.1%,NA,NA,NA,NA,NA,NA,0.1%,NA,NA,NA,NA,NA,NA
키움저축은행,기업 정기적금,정액적립식,1.90%,1.61%,89211,1.90%,,단리,36개월,2023-08-30,경영지원팀 1670-0077 예적금문의 1670-0077,없음,법인 (영리법인비영리법인),영업점,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",없음,3,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
키움저축은행,e-plus 기업정기적금 (인터넷뱅킹스마트뱅킹),정액적립식,1.90%,1.61%,89211,1.90%,,단리,36개월,2023-08-30,경영지원팀 1670-0077 예적금문의 1670-0077,없음,법인 (영리법인비영리법인),온라인,"-만기후 1개월 이내
당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
-만기후 1개월 초과
연 0.2% (신규시점의 보통예금 금리)
※2019년 7월 1일 이후 신규 가입 계좌에 한함.",인터넷 가입,3,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
머스트삼일저축은행,비대면정기적금,정액적립식,1.80%,1.52%,84515,1.80%,,단리,36개월,2021-09-08,경영관리팀 0542754060,없음,제한없음,온라인,"- 만기후 1개월 이내 : 약정이율 Ⅹ 100%
- 만기후 1개월 초과 : 연0.2%",없음,5,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
머스트삼일저축은행,정기적금,정액적립식,1.80%,1.52%,84515,1.80%,,단리,36개월,2021-09-08,경영관리팀 0542754060,없음,제한없음,영업점,"- 만기후 1개월 이내 : 약정이율 Ⅹ 100%
- 만기후 1개월 초과 : 연0.2%",없음,5,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
센트럴저축은행,자유 적립예금,자유적립식,1.80%,1.52%,-,1.80%,,복리,36개월,2021-08-13,영업부 0622244010,없음,제한없음,영업점,- 보통예금 기본이율,없음,3,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
신한저축은행,e-자유적립적금,자유적립식,1.60%,1.35%,-,1.60%,,단리,36개월,2023-10-23,공시담당: 전략기획부 02-2229-4019 예금문의: 1644-7777 대출문의: 1800-3651,없음,개인,온라인,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리","- 이자지급방식 : 만기일시지급
- 가입방법 : 인터넷홈페이지
- 해지방법 : 인터넷홈페이지/모바일앱에 접속하여 해약",2,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
신한저축은행,s-자유적립적금,자유적립식,1.60%,1.35%,-,1.60%,,단리,36개월,2023-10-23,공시담당: 전략기획부 02-2229-4019 예금문의: 1644-7777 대출문의: 1800-3651,없음,개인,온라인,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리","- 이자지급방식 : 만기일시지급
- 가입방법 : 모바일앱
- 해지방법 : 인터넷홈페이지/모바일앱에 접속하여 해약
- 2023.02.13 smart-자유적립적금에서 s-자유적립적금으로 상품명 변경",2,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
신한저축은행,자유적립적금,자유적립식,1.50%,1.27%,-,1.50%,,단리,36개월,2023-10-23,공시담당: 전략기획부 02-2229-4019 예금문의: 1644-7777 대출문의: 1800-3651,없음,제한없음,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리","- 이자지급방식 : 만기일시지급
- 가입방법 : 영업점 방문
- 해지방법 : 영업점 방문 또는 인터넷홈페이지/모바일앱에 접속하여 해약",2,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
대아상호저축은행,정기적금,자유적립식,1.10%,0.93%,-,1.10%,,단리,36개월,2021-08-13,김지수(수신 0542809217),없음,제한없음,영업점,- 연 0.1%,예금자보호법에 따라 예금보험공사가 보호하되 보호한도는 원금과 소정의 이자를 합하여 1인당 최고 5천만원까지 보호됩니다.,5,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
대원상호저축은행,정기적금,자유적립식,1.10%,0.93%,-,1.10%,,단리,36개월,2021-08-13,영업부 0547732222,없음,제한없음,영업점,연 0.1%,"예금자보호법에 따라 예금보험공사가 보호하되 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며  5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",5,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
대원상호저축은행,정기적금,정액적립식,1.00%,0.85%,46953,1.00%,,단리,36개월,2021-08-13,영업부 0547732222,없음,제한없음,영업점,연 0.1%,"예금자보호법에 따라 예금보험공사가 보호하되 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며  5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",5,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
대아상호저축은행,정기적금,정액적립식,0.90%,0.76%,42258,0.90%,,단리,36개월,2021-08-13,김지수(수신 0542809217),없음,제한없음,영업점,- 연 0.1%,예금자보호법에 따라 예금보험공사가 보호하되 보호한도는 원금과 소정의 이자를 합하여 1인당 최고 5천만원까지 보호됩니다.,5,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
주식회사 카카오뱅크,카카오뱅크 한달적금,자유적립식,2.50%,NA,NA,8.00%,NA,복리,3개월이하,NA,NA,"이적금에 납입하고 만기 해지한 경우 매일 우대금리와 보너스 우대금리를 합하여 최대 연 5.50%p

1
매일 우대금리 최대 연 3.10%p 제공
- 매 입금 시마다 + 연 0.10%p

2
보너스 우대금리 누적하여 최대 연 2.40%p 제공
- 5 회 입금시+연 0.20%p
- 10 회 입금시+연 0.20%p (누적 연 0.40%p)
- 15 회 입금시+연 0.30%p (누적 연 0.70%p)
- 20 회 입금시+연 0.30%p (누적 연 1.00%p)
- 25 회 입금시+연 0.50%p (누적 연 1.50%p)
- 31 회 입금시+연 0.90%p (누적 연 2.40%p)",NA,온라인,NA,NA,1,NA,"* 만기 : 0.1% [매 입금시마다 연 0.1% 연 최대 3.1% 가능]
* 이체횟수 : 0.2% [누적하여 금리 제공 5회 0.2% 10회 0.2% 15회 0.3.0%20회 0.3.0%25회 0.5% 31회 0.9%]",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20%,0.10%,NA,NA,NA,NA,NA,NA,NA,NA,NA
